Channel ID,Channel Name,Video ID,Title,Topic,Duration,Published At,View,Like,Num Comments,Date
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,k1aMFQHIYa4,ĐỨC TRÍ x PD7 | CHÀNG TRAI VỚI NỤ CƯỜI TOẢ NẮNG | (#CTVNCTN),"['Music', 'Music_of_Asia', 'Pop_music']",230.0,2018-10-07T04:00:00Z,1085864,17086,686,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,RgxMtolkr1E,Ngày Chia Tay Đầu Tiên – Mỹ Thiện ft. TraTraiCay / lyric video,"['Hip_hop_music', 'Music', 'Pop_music']",206.0,2020-06-18T13:00:19Z,22608,122,8,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,hePGkRt1Xas,Muốn Yêu Ai Đó Cả Cuộc Đời | Hoàng Yến Chibi ft Tino | Official MV | Nhạc trẻ hay mới nhất,"['Music', 'Music_of_Asia', 'Pop_music']",241.0,2017-02-21T09:00:02Z,11547616,75681,3984,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,IdQJAOfpxQI,"KIỀU MỆNH KHÚC - BÙI LAN HƯƠNG | Official MV | OST ""KIỀU""","['Music', 'Music_of_Asia']",244.0,2021-03-29T13:00:06Z,2056138,21033,1185,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,y3crL3Hqg5g,"AI CHO TÔI LƯƠNG THIỆN - TRANG PHÁP, THU PHƯƠNG, LAN NGỌC | TIẾT MỤC CHUNG KẾT 1 CHỊ ĐẸP 2023","['Music', 'Music_of_Asia', 'Pop_music']",290.0,2024-01-28T11:00:11Z,1605981,20367,1865,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,GQ7Q1ON4hFA,Nếu Đã Là Anh Em - Quân A.P | Official MV | OST CHỊ MƯỜI BA,"['Film', 'Music']",239.0,2020-12-28T13:00:09Z,3098535,34655,868,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,q3RWIjn9NDY,I'm Sorry Babe | Bảo Thy | Yeah1 Superstar (Offical Music Video),"['Music', 'Music_of_Asia', 'Pop_music']",239.0,2015-12-15T13:00:01Z,6042190,33467,3824,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,b18lxvZ035Q,Ăn Gì Đây 2 | Mr.T ft. Hòa Minzy | Yeah1 Superstar (Official MV),"['Electronic_music', 'Hip_hop_music', 'Music', 'Music_of_Asia']",282.0,2016-01-29T12:54:26Z,28084450,103216,4211,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,7zHSDeSnpvU,ĐƯỜNG CONG - TRANG PHÁP | TIẾT MỤC ĐỐI KHÁNG CÁ NHÂN TẬP 13 CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023,"['Entertainment', 'Music_of_Asia', 'Performing_arts']",202.0,2024-01-23T05:00:03Z,280245,5606,618,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,siFidM9Y8P4,Minions Dance | M4N | Yeah1 Superstar (Official Dance),"['Music', 'Music_of_Asia', 'Pop_music']",140.0,2015-07-16T10:57:34Z,8445111,22008,1012,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,ZqjhmdRgXMw,Xin Chào Việt Nam | Nghệ sỹ Violin JMI KO | Official MV | Nhạc trẻ hay mới nhất,"['Classical_music', 'Electronic_music', 'Music', 'Music_of_Asia']",281.0,2016-12-14T13:00:03Z,7044451,64741,6029,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,x9UMP3JPsl8,Nhớ Nhung | Bảo Anh | Official Music Video,"['Electronic_music', 'Music', 'Music_of_Asia', 'Pop_music']",230.0,2015-03-03T09:53:00Z,2040383,5212,293,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,v8KLZzbKqIE,Bên Anh Đêm Nay | JC Hưng Ft. Binz | Yeah1 Superstar (Offical MV),"['Hip_hop_music', 'Music', 'Pop_music']",236.0,2016-02-03T13:04:35Z,19061500,92539,4515,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,_-KiD98d3_o,Yêu Một Người Có Lẽ | Lou Hoàng - Miu Lê | Official MV | Nhạc trẻ hay tuyển chọn,"['Music', 'Pop_music', 'Soul_music']",265.0,2016-03-08T03:29:45Z,91395810,183994,11614,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,XvKXzyRp90c,"ĐI ĐU ĐƯA ĐI - Team Trang Pháp, Huyền Baby, Quỳnh Nga, Giang Hồng Ngọc| Chị Đẹp Đạp Gió Rẽ Sóng 2023","['Music', 'Music_of_Asia', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",236.0,2023-11-26T13:00:29Z,1969124,10244,868,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,GrIpmJZ2LBE,Buông | Bùi Anh Tuấn | Vietnam Top Hits,"['Music', 'Pop_music']",282.0,2015-09-17T09:06:53Z,1355874,4635,301,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,gr_ELZKlSko,"[Gangz Style] Ghé Qua - Dick, Tofu, PC (BCTM x TNS) | Rap acoustic","['Hip_hop_music', 'Music']",250.0,2018-12-06T14:01:42Z,596740,5938,236,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,Dm9mS5-Yxc4,"MASHUP GỬI ANH XA NHỚ & NGƯỜI ƠI NGƯỜI Ở ĐỪNG VỀ - Team Lệ Quyên, MLee, Diệp Lâm Anh, Hương Ly...","['Music', 'Pop_music']",244.0,2023-11-27T10:02:30Z,730329,2541,429,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,rtviC6i42bc,Đếm Ngày Xa Em | Only C ft. Lou Hoàng | Official MV | Nhạc trẻ mới hay tuyển chọn,"['Music', 'Music_of_Asia', 'Pop_music']",264.0,2016-06-22T13:00:03Z,126478561,310551,22506,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,S-eVMDDeDag,Mãi Mãi Là Của Nhau | Bùi Anh Tuấn | Official MV,"['Music', 'Pop_music']",287.0,2016-11-11T02:58:00Z,23081979,24855,1082,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,ez8SgUS974Q,Bước Đến Bên Em (Step To You) | Trọng Hiếu | Yeah1 Superstar (Official MV) | Nhạc trẻ mới hay,"['Music', 'Music_of_Asia', 'Pop_music']",235.0,2016-05-13T16:01:07Z,5061073,38603,2066,02/17/2024
UCI2OiZs5aVcyBUBVsgovzng,YEAH1 MUSIC,gIPfDrApqTQ,"HÓT HÒN HỌT - Ninh Dương Lan Ngọc, Huyền Baby, Yến Trang, Quỳnh Nga | TẾT ĐẸP","['Music', 'Pop_music']",233.0,2024-02-12T11:00:34Z,336634,4186,264,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,LNBKizlGxLQ,CHILL BASS 2024 - NHẠC DEEP HOUSE REMIX 2024 HAY NHẤT - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",8329.0,2024-02-09T11:00:15Z,43152,210,8,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,ClU86JdO0_g,VIET DEEP 2024 - SIÊU PHẨM PHẢI CHIA TAY THÔI REMIX - NHẠC CHILL TƯNG TỬNG,"['Electronic_music', 'Music']",7290.0,2024-01-17T11:00:10Z,4250,34,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,zwHbwtvMPWY,VIET DEEP 2023 - MIXTAPE SET NHẠC CŨ 9X - DEEP HOUSE CHILL 8X9X,"['Electronic_music', 'Music', 'Pop_music']",3535.0,2022-11-15T11:00:44Z,625501,4541,72,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,U8JJbq5kfCI,VIET DEEP 2022 -  NHẠC PHẨM EM KHÁC GÌ HOA REMIX - NHẠC CHILL TƯNG TỬNG,"['Electronic_music', 'Music', 'Pop_music']",3647.0,2022-11-03T11:00:30Z,22469,151,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,sa6Ci124qYQ,VIET DEEP 2022  - MIXTAPE NỖI ĐAU XÓT XA - NHẠC CHILL SANG CHẢNH,"['Electronic_music', 'Music', 'Pop_music']",3682.0,2022-10-28T11:00:46Z,325677,2657,97,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,zs5tz7KUJQo,VIET DEEP 2022 - NHẠC CHILL SANG CHẢNH - CHILL CHILL GÂY NGHIỆN VOL.18,"['Electronic_music', 'Music', 'Pop_music']",3781.0,2022-12-21T11:00:38Z,16874,129,5,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,4hlZ-ADm8-k,CHILL BASS 2024 - NHẠC DEEP HOUSE REMIX 2024 HAY NHẤT - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7612.0,2024-01-08T11:00:04Z,38038,189,6,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,5Fa-Ex2lXKs,VIET DEEP 2023 - NHẠC HOUSE LAK REMIX 2023 HAY NHẤT - MIXTAPE 2023 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7893.0,2023-12-13T11:00:03Z,28413,207,9,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,O25DqYbLXqY,VIET DEEP 2023 - NHẠC HOUSE LAK REMIX 2023 HAY NHẤT - MIXTAPE 2023 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",8593.0,2023-10-30T11:00:30Z,231723,1439,46,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,iRj9LsoI7Ew,VIET DEEP 2024 - NHẠC HOUSE LAK REMIX 2024 HAY NHẤT - MIXTAPE 2024 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7010.0,2024-02-10T11:00:36Z,20640,138,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,S6Z390onmio,VIET DEEP 2023 - MIXTAPE KHOẢNG CÁCH TÌNH YÊU REMIX - HẠNH PHÚC QUÁ NGẮN EM CÓ GIỮ ĐƯỢC ĐÂU REMIX,"['Electronic_music', 'Music']",7350.0,2023-12-11T11:00:30Z,11821,70,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,S1cQHmi8MmA,VIET DEEP 2023 - MIXTAPE VÀI LẦN ĐÓN ĐƯA REMIX - DEEP HOUSE CHILL 8X9X,"['Electronic_music', 'Music', 'Pop_music']",7296.0,2023-08-24T11:00:16Z,131454,644,24,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,cW9c1T45sjU,CHILL BASS 2023 - NHẠC DEEP HOUSE REMIX 2023 HAY NHẤT - MIXTAPE VIET DEEP 2023 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7298.0,2023-09-18T11:00:28Z,71725,388,17,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,ij_EFIsaQ0k,NHẠC NGHE NGÀY TẾT 2024 - NHẠC DEEP HOUSE REMIX 2024 - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music']",7548.0,2024-02-11T11:00:30Z,2951,31,1,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,Z84R2whRZXA,VIET DEEP 2024 - MIXTAPE HAPPY NEW YEAR REMIX - DEEP HOUSE CHILL 8X9X - NHẠC NGHE NGÀY TẾT REMIX,"['Electronic_music', 'Music']",8475.0,2024-01-30T11:00:35Z,5363,58,6,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,YDcjJtYgQLo,VIET DEEP 2023 - MIXTAPE NHẠC NGHE TRÊN BAR CLUB - DEEP HOUSE CHILL 8X9X,"['Electronic_music', 'Music', 'Pop_music']",7548.0,2023-11-26T11:00:24Z,51046,298,13,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,RLelmSGD1b0,VIET DEEP 2024 - NHẠC HOUSE LAK REMIX 2024 HAY NHẤT - MIXTAPE 2024 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7548.0,2024-02-08T11:00:21Z,7876,50,4,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,Y47FcriCaQk,VIET DEEP 2024 - MIXTAPE NHƯ VẬY NHÉ REMIX - DEEP HOUSE CHILL 8X9X - CƯỜI ĐI EM ĐỪNG KHÓC NHÉ REMIX,"['Electronic_music', 'Music', 'Pop_music']",7484.0,2024-01-20T11:00:26Z,11614,81,7,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,IrrYGWMW5k8,CHILL BASS 2024 - NHẠC DEEP HOUSE REMIX 2024 HAY NHẤT - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",8710.0,2024-02-12T11:00:15Z,4437,38,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,JzDy3frvS0s,CHILL BASS 2023 - NHẠC DEEP HOUSE REMIX 2023 HAY NHẤT - MIXTAPE VIET DEEP 2023 HOUSE LAK TIKTOK,"['Electronic_music', 'Music']",8593.0,2023-11-06T11:00:22Z,328043,1966,72,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,j7oA6OCdudA,CHILL BASS 2023 - NHẠC DEEP HOUSE REMIX 2023 HAY NHẤT - MIXTAPE VIET DEEP 2023 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",3895.0,2023-06-24T11:00:28Z,145749,780,36,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,7PF5mnQFOWM,VIET DEEP 2023 - NHẠC HOUSE LAK REMIX 2023 HAY NHẤT - MIXTAPE 2023 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music']",7237.0,2023-11-19T11:00:08Z,73265,386,8,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,qh_NojZAz8w,VIET DEEP 2023 - MIXTAPE ANH ĐÁNH RƠI NGƯỜI YÊU NÀY REMIX - NHẠC CHILL SANG CHẢNH,"['Electronic_music', 'Music', 'Pop_music']",3799.0,2023-02-09T12:00:36Z,10340,64,7,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,5K2Nuwkwiz4,CHILL BASS 2023 - NHẠC DEEP HOUSE REMIX 2023 HAY NHẤT - MIXTAPE VIET DEEP 2023 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7344.0,2023-11-16T11:00:03Z,130395,591,30,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,XVt6LiMpLF0,VIET DEEP 2024 - NHẠC HOUSE LAK REMIX 2024 HAY NHẤT - MIXTAPE 2024 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7725.0,2024-01-01T11:00:21Z,80285,521,9,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,NfYxzREhm0s,NHẠC NGHE NGÀY TẾT 2024 - NHẠC DEEP HOUSE REMIX 2024 - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",8710.0,2024-02-04T11:00:14Z,27785,228,16,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,FidJJQyryBs,VIET DEEP 2023 - NHẠC HOUSE LAK REMIX 2023 HAY NHẤT - MIXTAPE 2023 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",8184.0,2023-10-28T11:00:19Z,109839,637,20,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,yRorCt70tJ8,VIET DEEP 2023 - CHIA TAY KHÔNG LÝ DO REMIX - NHẠC CHILL SANG CHẢNH,"['Electronic_music', 'Music', 'Pop_music']",3889.0,2023-01-07T11:00:40Z,12458,87,2,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,9uPvaJLho5Y,NHẠC NGHE NGÀY TẾT 2024 - NHẠC DEEP HOUSE REMIX 2024 - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music']",8064.0,2024-01-29T11:00:07Z,8319,76,0,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,7OyUHb0gfiQ,CHILL BASS 2024 - NHẠC DEEP HOUSE REMIX 2024 HAY NHẤT - MIXTAPE VIET DEEP 2024 HOUSE LAK TIKTOK,"['Electronic_music', 'Music']",7714.0,2024-01-21T11:00:11Z,41887,278,14,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,XzePgBTPVGQ,VIET DEEP 2023 - MIXTAPE KHÓC Ở TRONG CLUB REMIX - DEEP HOUSE CHILL 8X9X,"['Electronic_music', 'Music', 'Pop_music']",4848.0,2023-09-04T11:00:20Z,413215,2577,81,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,qcpBMHNPQdg,VIET DEEP 2024 - NHẠC HOUSE LAK REMIX 2024 HAY NHẤT - MIXTAPE 2024 DEEP BASS CHILL TIKTOK,"['Electronic_music', 'Music', 'Pop_music']",7572.0,2024-01-03T11:00:40Z,38783,240,13,02/17/2024
UCKCzhWD9rOF74RbOnWXEj9w,Deluxe Music,dWAc_cl8r80,VIET DEEP 2023 - MIXTAPE HẠNH PHÚC ĐÓ EM KHÔNG CÓ REMIX - DEEP HOUSE CHILL 8X9X,"['Electronic_music', 'Music']",7816.0,2023-10-16T11:00:22Z,101175,594,31,02/17/2024
